positive,negative,subjective,objective,favorite_count,followers_count,friends_count,len_tweet,retweet_count,no_of_hashtags,no_of_user_mentions,viral_notviral
0,1,0,1,0,48,100,140,44,0,27,0
1,0,1,0,0,1,9,144,0,0,35,0
1,0,1,0,0,26,21,140,6,0,27,0
1,0,1,0,0,164,18,140,8,7,12,0
0,1,0,1,0,111,1343,140,44,0,27,0
0,1,0,1,0,130,64,140,1,0,15,0
0,1,0,1,0,49,169,131,1,0,0,0
1,0,0,1,0,22,36,140,25,51,15,0
0,1,0,1,0,10510,421,140,44,0,27,0
0,1,0,1,0,251,605,140,44,0,27,0
0,1,0,1,0,22,36,140,17,17,37,0
0,1,0,1,0,1681,360,140,44,0,27,0
0,1,0,1,0,1714,4983,140,44,0,27,0
1,0,0,1,0,19,182,140,1283,0,53,1
0,1,0,1,0,516,467,131,0,0,0,0
0,1,0,1,0,367,421,140,44,0,27,0
0,1,0,1,0,23,67,140,44,0,27,0
0,1,0,1,1,1389,2177,140,0,0,25,0
0,1,0,1,0,251,20,140,44,0,27,0
0,1,0,1,0,1526,71,140,44,0,27,0
1,0,0,1,0,8,33,140,26,18,75,0
0,1,0,1,0,0,44,140,0,20,37,0
0,1,0,1,0,378,763,140,3,0,34,0
0,1,0,1,0,104,98,140,0,0,62,0
0,1,0,1,0,107,324,140,3,0,23,0
0,1,0,1,0,142,427,140,44,0,27,0
0,1,0,1,0,348,416,140,3,0,23,0
0,1,0,1,10,439,1042,140,3,0,23,0
0,1,0,1,0,13,5,140,44,0,27,0
0,1,0,1,0,136,1995,140,44,0,27,0
0,1,0,1,0,3,26,140,2,0,15,0
0,1,0,1,0,244,379,140,44,0,27,0
0,1,0,1,0,3,30,140,44,0,27,0
0,1,0,1,0,657,1236,140,44,0,27,0
0,1,0,1,0,92,1034,140,0,0,80,0
0,1,0,1,0,1496,562,140,44,0,27,0
0,1,0,1,0,5,33,140,2,0,15,0
0,1,0,1,0,1453,1484,140,44,0,27,0
0,1,0,1,0,2049,1944,140,44,0,27,0
0,1,0,1,0,66,44,140,44,0,27,0
0,1,0,1,116,1530,594,131,44,0,0,0
1,0,1,0,0,279,166,125,0,0,35,0
0,1,0,1,0,0,0,139,0,0,26,0
0,1,0,1,0,165,31,133,0,0,107,0
0,1,0,1,0,165,31,133,0,0,107,0
0,1,1,0,0,77,107,140,0,0,11,0
1,0,1,0,0,123,391,140,8,7,12,0
1,0,1,0,0,1346,535,140,8,7,12,0
0,1,1,0,0,989,268,140,1,0,29,0
0,1,1,0,0,41,148,140,2,0,14,0
0,1,0,1,0,112,148,144,9,20,15,0
0,1,0,1,0,36,330,132,0,0,106,0
1,0,1,0,1,1782,206,144,0,7,0,0
0,1,0,1,0,36,330,133,0,0,107,0
0,1,1,0,0,36,330,140,0,0,76,0
0,1,1,0,0,36,330,139,1,0,0,0
1,0,0,1,0,20,53,140,2,0,15,0
0,1,0,1,0,0,17,140,0,0,0,0
0,1,0,1,0,811,876,144,9,20,15,0
1,0,1,0,0,40,92,140,6,0,27,0
1,0,1,0,7,1570,172,139,8,7,0,0
1,0,1,0,0,5,34,140,0,0,11,0
0,1,0,1,4,1461,2437,140,0,0,73,0
0,1,0,1,0,105,192,139,1,0,13,0
1,0,1,0,0,4,41,140,6,0,27,0
0,1,0,1,2,844,1195,139,1,0,0,0
0,1,0,1,0,94,214,133,0,0,107,0
0,1,1,0,1,2011,114,137,1,0,15,0
0,1,0,1,0,244,392,144,9,20,15,0
0,1,0,1,0,15,60,140,0,0,12,0
0,1,1,0,0,83,60,140,0,0,40,0
0,1,0,1,49,11147,1205,144,28,27,0,0
0,1,0,1,0,705,942,140,0,0,101,0
0,1,1,0,0,12,83,139,0,0,11,0
0,1,0,1,1,9935,9218,120,0,19,0,0
0,1,0,1,0,857,637,144,9,20,15,0
1,0,1,0,4,4,41,140,6,0,12,0
0,1,0,1,1,34,512,140,0,0,53,0
0,1,0,1,0,76,62,140,2,0,132,0
0,1,0,1,0,196,183,144,9,20,15,0
0,1,1,0,4,101,222,140,2,0,0,0
0,1,0,1,0,266,305,144,9,20,15,0
0,1,0,1,0,901,481,144,9,20,15,0
1,0,0,1,1,6,97,139,0,0,67,0
0,1,0,1,0,6890,682,144,9,20,15,0
0,1,0,1,11,2354,972,143,9,20,0,0
0,1,0,1,0,13,18,140,13,0,125,0
0,1,1,0,0,2832,4947,140,0,28,0,0
0,1,0,1,0,31,78,140,0,0,90,0
1,0,1,0,0,8260,4045,80,0,19,0,0
0,1,0,1,0,11,195,140,0,0,43,0
0,1,0,1,3,313,367,132,0,0,106,0
0,1,0,1,0,162,306,139,1756,0,13,1
0,1,0,1,0,150,292,144,1,0,14,0
0,1,0,1,0,2659,39,140,1,0,12,0
0,1,0,1,0,0,17,140,1,0,0,0
0,1,0,1,0,428,2920,140,13,0,125,0
1,0,0,1,0,42076,10177,140,27,0,14,0
0,1,0,1,25,1811,456,132,2,0,106,0
0,1,0,1,7,66,638,139,0,0,67,0
0,1,0,1,0,69072,6897,139,1,17,11,0
0,1,0,1,0,1809,594,133,0,0,107,0
1,0,0,1,4,30,61,140,1,0,37,0
0,1,0,1,0,190,35,140,1,0,132,0
0,1,0,1,0,9,77,137,0,0,58,0
1,0,0,1,0,29,226,140,0,0,0,0
1,0,0,1,1,117,146,116,0,0,11,0
0,1,0,1,0,32,102,140,13,0,125,0
1,0,1,0,0,496,1960,139,0,0,25,0
0,1,0,1,3,69072,6897,140,1,17,0,0
0,1,0,1,0,1,65,140,0,17,0,0
0,1,1,0,0,117,62,140,21,0,42,0
0,1,1,0,0,51,522,140,21,0,42,0
0,1,0,1,1,0,20,140,1,7,12,0
0,1,1,0,0,130,376,139,2,0,11,0
0,1,0,1,0,101,124,140,0,0,0,0
1,0,1,0,0,620,579,140,0,0,80,0
1,0,0,1,1,620,579,140,0,0,80,0
0,1,0,1,1,595,978,140,1,0,29,0
0,1,0,1,1,334,32,140,0,0,39,0
0,1,0,1,2,31,109,138,0,0,35,0
0,1,0,1,0,2,0,140,0,0,49,0
0,1,0,1,0,2,0,140,0,0,49,0
0,1,0,1,0,22,128,139,1,0,11,0
0,1,0,1,0,213,367,140,0,0,45,0
0,1,0,1,0,7,6,140,1,17,26,0
0,1,0,1,0,5,25,140,0,0,12,0
0,1,0,1,0,1,16,140,0,0,49,0
1,0,0,1,0,0,0,130,0,21,0,0
0,1,1,0,0,28,352,140,21,0,42,0
1,0,1,0,0,1125,0,140,0,0,43,0
0,1,0,1,0,1707,404,144,0,6,38,0
0,1,0,1,0,97,115,140,0,0,12,0
1,0,1,0,0,107,29,144,1,0,20,0
0,1,0,1,0,398,2002,144,1,0,29,0
0,1,0,1,0,35,316,140,13,0,125,0
0,1,1,0,0,1150,1007,140,1,0,80,0
0,1,1,0,0,424,546,140,21,0,42,0
0,1,1,0,0,408,2570,140,21,0,42,0
0,1,0,1,0,230,839,140,0,0,101,0
0,1,0,1,0,53,912,140,0,0,63,0
1,0,1,0,0,20,266,140,0,0,32,0
0,1,0,1,0,151,130,140,1,0,123,0
1,0,0,1,0,30,20,140,0,0,32,0
0,1,0,1,1,151,130,135,1,0,109,0
1,0,0,1,0,1,63,140,0,0,0,0
0,1,0,1,0,415,697,140,2,0,118,0
1,0,1,0,0,416,2070,140,0,0,13,0
